stop_id,stop_name,num_lines,stop_code,x_coord,y_coord
101001153,Lieselotte-Berger-Platz,2,LBPL01,398487.30329353,5806973.13446794
101001154,Friederike-Nadig-Str.,2,FRNA01,398029.8396805,5806699.05194362
101001155,Hoffmann-von-Fallersleben-Platz,2,HVFL01,385068.65141202,5816694.81970978
101001156,Holzhauser Str./Wittestr.,2,HOWI02,384872.05104592,5826887.57382104
101001157,U Residenzstr.,2,URES01,388842.85867935,5825712.9355305
101001158,U Fehrbelliner Platz,2,UFBP04,385487.07302457,5816907.5454912
101001159,Hoffmann-von-Fallersleben-Platz,2,HVFL02,385036.7262641,5816714.61943998
101001160,Knollstr.,1,KNLL01,397981.96952136,5806991.84651512
101001161,Schönefelder Str./Straße 577,1,S57701,397937.27760759,5807422.04845571
101001162,Schönefelder Str./Neuhofer Str.,1,SCNH01,397878.03262604,5807740.45021868
101001163,S+U Rathaus Steglitz,2,SURZ21,385917.4687636,5813038.09374142
101001164,Am Heidefriedhof,1,AHFH03,390648.29927162,5811158.19727962
101001165,Halker Zeile,1,HLKZ01,390621.31730286,5808147.09977738
101001166,Halker Zeile,1,HLKZ02,390716.20525088,5808151.99999424
101001167,Rathaus Tiergarten,3,RTHT01,387184.32259603,5820904.40939345
101001168,Goslarer Platz,1,GSLP01,385655.97531352,5820860.59766031
101001169,Lübecker Str.,2,LUES02,387730.58099463,5820851.22534054
101001170,Wilsnacker Str.,2,WLSN01,388137.22483575,5820854.88216831
101001172,Alt-Moabit/Rathenower Str.,1,AMRT01,388507.7382817,5820509.75791328
101001173,U Deutsche Oper,1,UDO02N,385312.26390378,5819324.63279633
101001174,U Bismarckstr.,2,UBMS04N,385016.11386902,5819299.97120159
101001175,U Sophie-Charlotte-Platz,1,USCP02N,384396.21836962,5819246.1667212
101001176,U Kaiserdamm,1,UKD03N,383342.88799381,5819163.01417035
101001177,Rufacher Weg,2,RUFA01,393031.66128858,5809000.33928071
101001178,Rufacher Weg,2,RUFA02,393037.97410349,5808985.31359971
101001179,U Deutsche Oper,1,UDO03N,385303.93073928,5819296.39559922
101001180,U Berliner Str.,2,UBER01,386689.1742922,5816511.50277022
101001181,S Anhalter Bahnhof,1,SAHU01,390184.12009744,5818365.00266512
101001182,Willy-Brandt-Haus,1,WBHS01,390530.03613151,5817925.55455781
101001183,Waldfriedhof Dahlem,1,WFDA02,382160.22208903,5813057.51823253
101001184,Waltraudstr.,2,WALT01,381972.68246148,5812660.50508787
101001185,U Oskar-Helene-Heim,2,UOHH02,382427.02319909,5812600.77267383
101001187,Jüterboger Str.,1,JUBO01,390979.70430641,5816306.01381984
101001188,U Gneisenaustr.,1,UGS02,390980.0253923,5816843.46895962
101001189,U Berliner Str.,1,UBER07N,386689.86746891,5816595.29120924
101001190,U Hallesches Tor,3,UHAL05,390792.04665217,5817637.99119316
101001191,Alliiertenmuseum,3,ALLI02,382707.59181764,5813209.80712096
101001192,Willy-Brandt-Haus,1,WBHS02,390509.06775723,5817979.44679538
101001193,S+U Rathaus Steglitz,5,SURZ22,385926.93884033,5813052.51208749
101001194,Papenberger Weg,2,PPBG02,378725.82171167,5826902.20593874
101001195,Frobenstr.,1,FROK02,388660.74585808,5817840.71871666
101001196,Hornstr.,1,HORN01,390238.36902882,5817116.55405983
101001200,Otto-Weidt-Platz,1,OWEI02,389125.97906059,5821607.01137161
101001202,Otto-Weidt-Platz,2,OWEI01,389132.6203173,5821630.2850283
101001203,Wilsnacker Str.,1,WLSN02,388125.47645054,5820873.30018684
101001204,Lübecker Str.,1,LUES03,387898.04561754,5820865.73828666
101001205,Oranienburger/Hermsdorfer Str.,3,ORHE01,386656.49851726,5829656.53168736
101001206,Rathaus Tiergarten,3,RTHT02,387174.04711419,5820921.20459047
101001207,Oberlandstr./Germaniastr.,2,OBGE01,391395.75548826,5813796.68322221
101001208,Turmstr./Waldstr.,1,TUWA02,386734.65850494,5820931.17131293
101001209,Wohlrabedamm/Siemensdamm,1,WOSI01,383094.31377807,5821812.50308857
101001210,Wiebestr./Huttenstr.,1,WIHU02,386030.89888796,5821136.24542073
101001211,U Breitenbachplatz,1,UBBP04,385143.44776994,5814344.42696697
101001212,Forststr.,2,FRST01,380130.01224352,5811474.79422288
101001213,Forststr.,2,FRST02,380109.20247904,5811442.49565614
101001214,S Anhalter Bahnhof,1,SAHU02,390176.05332381,5818429.84641082
101001215,Marheinekeplatz,1,MRHN01,390949.63309969,5816686.05522047
101001216,Marheinekeplatz,1,MRHN02,390942.76578762,5816687.88823339
101001217,Alt-Kladow,2,ALKL04,373912.42147824,5813212.32380494
101001218,Neuköllner Str./Zwickauer Damm,1,NEZD01,397058.04251783,5809331.59112874
101001219,Wohlrabedamm/Siemensdamm,1,WOSI02,383106.63436698,5821850.16759609
101001220,Ritterlandweg/Soldiner Str.,3,RWSO01,389980.99747727,5824615.73529759
101001221,Waldkrankenhaus,1,WKHS04,375143.90091357,5825112.50184249
101001222,Granatenstr.,2,GRAN01,390146.76324898,5825517.92383503
101001223,U Siemensdamm,1,USI05,382930.33020325,5822054.4132651
101001224,Hugo-Cassirer-Str.,1,HGCS02,379251.98952869,5824739.703509
101001225,Klemkestr.,1,KLEM01,389355.61530418,5826200.83436628
101001226,Lampesteig,1,LAMP01,389182.29061598,5826193.44386752
101001227,Kolpingplatz,2,KOLP02,388795.00601321,5826140.42409034
101001228,Lampesteig,1,LAMP02,389096.97879547,5826166.36833887
101001229,Klemkestr.,1,KLEM02,389399.43981304,5826191.6078779
101001230,Wohlrabedamm Mitte,1,WORM01,382863.10485421,5821669.41144997
101001231,Wohlrabedamm/Rohrdamm,1,WORO01,382513.90348008,5821794.6504379
101001232,Granatenstr.,2,GRAN02,390137.67197337,5825502.59368871
101001233,Carmerplatz,3,CMPL02,385811.94624506,5812694.91880118
101001234,Alter Bernauer Heerweg,1,ABHW01,388864.99326415,5830382.10692439
101001235,Zweibrücker Str.,3,ZWBR01,377161.74567416,5823394.25041069
101001236,Heinrich-Mann-Oberschule,1,HMOS01,393474.81882222,5808431.45975714
101001237,Warmensteinacher Str.,1,WSTN01,392907.54728443,5808209.65563528
101001238,Waidmannsluster D/Oraniendamm,1,WAOR06,386530.8375493,5829931.20106183
101001239,Schloss Glienicke,1,SGLI02,370515.97768698,5808698.90598543
101001240,Nikolskoer Weg,1,NIKW03,371366.08600966,5808762.84945388
101001241,Schäferberg,1,SFBG02,372551.18440697,5808910.82440163
101001242,Friedenstr.,1,FRDN02,373459.13391027,5809077.27127473
101001243,U Ullsteinstr./Ordensmeisterstr.,1,UULO01,390236.80991149,5812964.47555697
101001244,Waldhaus,1,WDHS02,377579.45031512,5816042.79243929
101001245,Neues Ufer,1,NUFR01,385701.44131483,5821274.21363009
101001246,Gartenstadt Staaken,1,GSTA01,374511.60242166,5822674.2233487
101001247,Gartenstadt Staaken,1,GSTA02,374519.96374197,5822666.86404981
101001248,Roseneck/Teplitzer Str.,1,RSNT04,383193.06545567,5815539.55610798
101001249,Didostr.,1,DIDO01,391153.92088855,5811974.10430285
101001250,Michael-Bohnen-Ring,1,MIBO01,396250.88548594,5813828.15984279
101001251,Alter Bernauer Heerweg,1,ABHW02,388863.30322003,5830372.14131882
101001252,Solinger Str.,2,SOLE01,387058.65530917,5820243.54492072
101001253,Großer Stern,2,GSTN03,388114.98764221,5819649.38350977
101001254,Stadtrandsiedlung,1,STAS02,387938.09872984,5807084.5563233
101001256,U Ernst-Reuter-Platz,3,UERP03,386156.98357798,5819249.16695522
101001257,Steinplatz,3,STPL01,386352.25241965,5819016.96514602
101001258,Friedrich-Hollaender-Platz,4,FHPL01,386687.67263488,5817978.04490255
101001259,Königin-Luise-Str./Clayallee,4,KLCL01,382795.76136432,5813618.81017733
101001260,Krumme Gärten,2,KGRT01,377352.94783794,5821361.58758445
101001261,Krumme Gärten,2,KGRT02,377354.07151855,5821367.96964058
101001262,Durlacher Str.,1,DURL01N,386519.85843666,5815879.06725573
101001263,S+U Bundesplatz,2,SUBD01,386469.2168836,5815498.15057174
101001264,S Schulzendorf,2,SSDF01,381258.87174656,5830744.00153037
101001265,Waldkrankenhaus,1,WKHS02,375159.04485357,5825131.99524165
101001266,Grazer Platz/Beckerstr.,1,GRPB01,387498.49881168,5814285.84803259
101001267,Grazer Platz,1,GRPL01,387724.03700602,5814262.06530406
101001268,Brüggemannstr.,1,BRGG01,387768.82628707,5813898.73073
101001269,Insulaner,1,INSU02,387790.63848938,5813489.44154008
101001270,Röblingstr./Arnulfstr.,2,ROAR01,388570.03884844,5813065.75657126
101001271,Alboinstr./Arnulfstr.,2,ALAR01,389201.59456953,5812976.048444
101001272,Attilaplatz,1,ATTI01,389730.64425758,5813006.58753392
101001273,Gerlinger Str.,2,GRLG04,392592.44025914,5808155.54090156
101001274,Wenckebachstr.,1,WCKB01,390455.57627466,5813047.60774302
101001275,Colditzstr.,1,COLD01,390794.73382273,5813172.94684371
101001276,Attilaplatz,1,ATTI02,389683.7415255,5812995.79045053
101001277,Alboinstr./Arnulfstr.,2,ALAR02,389285.09556651,5812976.46785995
101001278,Röblingstr./Arnulfstr.,2,ROAR02,388549.98378399,5813094.43175415
101001279,Insulaner,1,INSU03,387809.74176922,5813441.98995392
101001280,Brüggemannstr.,1,BRGG02,387787.72241934,5813845.87559113
101001281,Grazer Platz,1,GRPL02,387767.44032034,5814214.93649808
101001282,Grazer Platz/Beckerstr.,1,GRPB02,387547.38727272,5814327.21338295
101001283,Schulzenstr.,1,SCZS01,376473.91463795,5822567.17152235
101001284,Gerlinger Str.,1,GRLG01,392654.71458422,5808159.66658126
101001285,Warmensteinacher Str.,1,WSTN02,392977.53635843,5808214.71892508
101001286,S+U Bundesplatz,2,SUBD02,386493.49431822,5815496.98778256
101001287,Durlacher Str.,1,DURL02N,386585.21496242,5815961.21516486
101001289,U Güntzelstr.,1,UGT02N,386697.63826082,5817250.70300862
101001290,U Spichernstr.,3,USPI04,386690.86831325,5817620.40754284
101001291,S Schulzendorf,2,SSDF02,381233.38036598,5830770.68511025
101001292,U Kurfürstendamm,2,UKFD02,386745.04824693,5818344.9316796
101001293,Heiligenseestr/Ruppiner Chaussee,2,HSRU01,383156.35176886,5828988.7387088
101001294,Forstamt Tegel,2,FOTE01,382843.9102333,5829710.16216426
101001295,Im Waldwinkel,2,IMWW01,382156.04060306,5830119.84470117
101001296,Schulzendorfer Str./Ruppiner Ch.,2,SDRU01,381134.6260434,5830883.16296692
101001297,Diakoniezentrum Heiligensee,2,DIAH01,381609.46048518,5830492.23510115
101001298,Kiefheider Weg,2,KHWG01,380793.69413537,5831395.03041438
101001299,Ziegenorter Pfad,2,ZGOP01,380518.46725656,5831660.77217292
101001300,S Heiligensee,2,SHGS01,380171.99516641,5832049.95103874
101001301,S Heiligensee,2,SHGS02,380136.7246229,5832082.72371318
101001302,Ziegenorter Pfad,2,ZGOP02,380460.96489829,5831723.45552915
101001303,Kiefheider Weg,2,KHWG02,380782.04907307,5831403.26081374
101001304,Diakoniezentrum Heiligensee,2,DIAH02,381701.50329561,5830426.58146306
101001305,Schulzendorfer Str./Ruppiner Ch.,2,SDRU02,381109.41885001,5830913.94681572
101001306,Im Waldwinkel,2,IMWW02,382096.35084894,5830156.9753406
101001307,Forstamt Tegel,2,FOTE02,382782.06583664,5829755.03664991
101001308,Heiligenseestr/Ruppiner Chaussee,2,HSRU02,383154.90317058,5828980.87215729
101001309,Genfer Str.,2,GENF01,388616.03434499,5825605.96203068
101001310,Steinplatz,3,STPL02,386403.4262039,5818994.39031693
101001311,Stadtrandsiedlung,1,STAS01,387924.59854086,5807064.64525508
101001313,Großer Stern,2,GSTN04,388129.55202721,5819637.01049563
101001314,Solinger Str.,2,SOLE02,387107.90262741,5820235.61024023
101001315,Zinzendorfstr.,2,LEZI01,386818.17007432,5820432.70878182
101001316,Gotzkowskystr.,1,GOTZ03,386669.37231945,5820548.13127942
101001317,Turmstr./Beusselstr.,2,TUBS01,386628.37436237,5821073.68844756
101001318,Wittstocker Str.,3,WTTS02,386628.43558726,5821371.16141379
101001320,Baldersheimer Weg,2,BLDH01,392468.04257513,5808034.12388687
101001321,Feldstr.,2,FELD01,384635.24066077,5808650.71912804
101001322,Ostpreußendamm Süd,2,ODSU01,384539.7562293,5808509.03186796
101001323,Hagenplatz,1,HAGP01,382321.86272349,5816245.1626292
101001324,Arnimallee,2,ARNA02,384448.43359102,5813321.70631142
101001325,Königin-Luise-Pl./Botan. Garten,2,KLBG02,384771.06505897,5813455.55884957
101001326,Massantebrücke,1,MSSB02,397710.5498624,5810145.1210127
101001328,Wilmsstr.,1,WLMS01,391624.90690737,5817291.76539636
101001329,Hasensprung,1,HSSP01,382699.04247754,5816599.19414562
101001330,Erdener Str.,1,ERDN01,382945.59983101,5816965.28588246
101001331,Herbertstr.,1,HBRT01,383288.54065562,5817199.64949259
101001332,Lehniner Platz/Schaubühne,3,LEPL01,384695.91499584,5817880.23572057
101001333,Europa-Center,7,EURO01,387013.36885761,5818441.31502338
101001334,An der Urania,6,ANDU01,387841.30418949,5818014.69200204
101001335,Kolibriweg,1,KOLI01,394959.18387481,5810540.18065755
101001336,Hornstr.,2,HORN02,390225.54361458,5817146.79688431
101001337,Goslarer Platz,1,GSLP02,385631.10407971,5820851.47483651
101001338,S+U Yorckstr. (Großgörschenstr.),2,SUYG02,389162.97282976,5817176.30343967
101001340,Europa-Center,7,EURO02,387243.49925067,5818338.64483662
101001341,Agathe-Lasch-Platz,2,AGLP02,384292.94582753,5817791.21508275
101001342,Herbertstr.,1,HBRT02,383234.4272124,5817135.88246831
101001343,Erdener Str.,1,ERDN02,382917.82675524,5816914.21380714
101001344,Hasensprung,1,HSSP02,382634.59969712,5816575.61976022
101001345,Kaisereiche,1,KAEI03,386698.4747549,5814534.34750855
101001346,Badener Ring,2,BADR01,389825.56210707,5815879.29211654
101001347,Dudenstr./Katzbachstr.,1,DUKB04,389771.46406502,5816184.30426689
101001348,Viktoriapark,1,VIKP01,389830.92529987,5816713.33518948
101001349,Kreuzberg/Wasserfall,1,KRWA01,390174.78872172,5816796.68925495
101001350,Hornstr.,1,HORN03,390250.06546774,5817121.7336113
101001351,U Gneisenaustr.,2,UGS03,391085.52464757,5816875.2635391
101001352,Dietrichinger Weg,4,DTRW02,386962.92704033,5829186.61884897
101001353,Urbanstr./Baerwaldstr.,1,URBW01,391540.14033611,5817198.48850522
101001354,U Prinzenstr.,1,UPR01,391883.62656597,5817756.21267496
101001355,Betriebshof Britz,2,BTRB03,393677.24842749,5812536.01424856
101001356,U Kottbusser Tor,1,UKBT01,392550.52152518,5817769.02070556
101001357,Adalbertstr./Oranienstr.,1,ADOR02,392719.23172192,5817996.19769814
101001358,Waldemarstr./Adalbertstr.,1,WAAD01,392830.85274341,5818171.16072099
101001359,Mariannenplatz,1,MAPL01,393058.22628578,5818060.2491724
101001360,Waldemarstr./Manteuffelstr.,1,WAMA01,393280.63453597,5817956.62272151
101001361,Wrangelstr.,1,WRNG01,393429.01285338,5818182.18478971
101001362,Manteuffelstr./Köpenicker Str.,1,MAKO01,393563.41507577,5818424.5119629
101001363,Eisenbahnstr.,4,EISB01,393751.40198368,5818314.24351257
101001364,U Schlesisches Tor,4,USTR06,394203.71991896,5817943.76389245
101001365,Falckensteinstr.,4,FLCK01,394343.59910279,5817817.11038458
101001366,Taborstr.,4,TABO01,394569.69226521,5817607.23175357
101001367,Taborstr.,4,TABO02,394609.73021661,5817577.76236207
101001368,Heckmannufer,4,HCKU02,394723.898741,5817450.50499035
101001369,Falckensteinstr.,4,FLCK02,394395.97808009,5817784.41323538
101001370,U Schlesisches Tor,4,USTR01,394198.1753998,5817962.16583188
101001371,Eisenbahnstr.,4,EISB02,393797.86227058,5818291.15963048
101001372,Manteuffelstr./Köpenicker Str.,1,MAKO02,393556.26214315,5818416.24388526
101001373,Wrangelstr.,1,WRNG02,393445.88871443,5818217.55909177
101001374,Waldemarstr./Manteuffelstr.,1,WAMA02,393267.20736136,5817965.57226363
101001375,Mariannenplatz,1,MAPL02,393049.4319365,5818071.11230994
101001376,Waldemarstr./Adalbertstr.,1,WAAD02,392824.16492138,5818177.09326349
101001377,Adalbertstr./Oranienstr.,1,ADOR03,392687.92497125,5817943.39334582
101001378,Sommerstr.,1,SOMM01,389839.9696733,5826215.71078958
101001379,Prinzenstr./Ritterstr.,1,PRRT02,391995.20819295,5817992.47139138
101001380,U Prinzenstr.,1,UPR04,391847.36908464,5817700.50698919
101001381,Heinrich-Mann-Oberschule,1,HMOS02,393467.52368105,5808415.69476755
101001382,Gneisenaustr./Baerwaldstr.,1,GNBW01N,391423.35559676,5816794.03890987
101001383,U Gneisenaustr.,2,UGS04,391016.14206578,5816939.17552851
101001384,S Lichterfelde Süd,1,SLIS04,384947.19124023,5808096.41504322
101001385,Hornstr.,2,HORN04,390292.40335986,5817187.11786212
101001386,Kreuzberg/Wasserfall,1,KRWA02,390159.7114753,5816776.77469088
101001387,Viktoriapark,1,VIKP02,389777.25828818,5816662.35256563
101001388,Monumentenstr.,1,MONM02,389768.96563758,5816468.12729303
101001389,Badener Ring,2,BADR02,389804.09502675,5815923.19457659
101001390,Gneisenaustr./Baerwaldstr.,2,GNBW02,391250.29641981,5816816.62450112
101001392,S Priesterweg,3,SPRI02,388229.30050594,5813278.12024971
101001393,S Priesterweg,3,SPRI03,388230.99588095,5813330.48218998
101001394,Aroser Allee/Gotthardstr.,2,ARGO03,388199.46767167,5825443.39878437
101001395,Gliensteig,1,GLST01,376408.10042066,5824846.14163054
101001397,Aroser Allee/Gotthardstr.,2,ARGO04,388307.17047422,5825449.24965482
101001398,Spandauer-See-Brücke,1,SPSB02,379236.77882972,5824418.70378852
101001399,Rohlfsstr.,2,RHLF01,384801.54579312,5813764.85925032
101001400,Rohlfsstr.,2,RHLF02,384814.85047645,5813738.90796772
101001401,Segitzdamm,1,SGZD01,392367.60967685,5817857.00221765
101001402,Segitzdamm,1,SGZD02,392354.8365767,5817874.34120102
101001403,Bleibtreustr.,5,BLBT01,385976.88009565,5818181.25869323
101001404,Gneisenaustr./Baerwaldstr.,1,GNBW03,391415.10455895,5816838.58720004
101001405,Lehniner Platz/Schaubühne,3,LEPL02,384760.07911472,5817920.31237978
101001406,Olivaer Platz,6,OLVP04,385462.39026261,5818043.85108583
101001407,Neuköllner Str./Zwickauer Damm,4,NEZD02,397032.87542133,5809259.58157869
101001408,U Bernauer Str./Schönholzer Str.,1,UBSS01,391310.21970413,5822071.05546267
101001409,Hagenplatz,2,HAGP02,382254.73207038,5816160.96142114
101001410,Richard-Strauss-Str.,1,RSTR02,382584.2721279,5815853.70953366
101001411,Hubertusbader Str.,1,HUBA02,382860.04309488,5815658.48017962
101001412,Roseneck,4,RSNE02,383328.82463275,5815348.38084504
101001413,Joseph-Joachim-Platz,2,JJPL01,383288.13572299,5816111.0186855
101001414,S Lichterfelde Süd,1,SLIS02,384955.78089845,5808095.87943275
101001416,Urbanstr./Baerwaldstr.,1,URBW02,391591.51782055,5817144.91904179
101001418,Kollostr.,1,KOLL02,390641.67779337,5812054.24258225
101001419,Joseph-Joachim-Platz,2,JJPL02,383273.91248023,5816020.39522206
101001420,Rotkopfweg,1,RKPF01,391883.13344954,5811072.70833823
101001421,Adalbertstr./Oranienstr.,2,ADOR04,392680.23936163,5817985.94619021
101001422,Am Hegewinkel,1,AHGW01,382019.00267827,5812945.91093296
101001423,Urbanstr./Baerwaldstr.,1,URBW03,391564.02436728,5817145.23780185
101001424,Hagenplatz,1,HAGP03,382254.72622266,5816176.56343836
101001425,Bleibtreustr.,5,BLBT02,385962.08390411,5818155.34084681
101001426,Jüterboger Str.,1,JUBO02,390973.65984076,5816314.32698103
101001427,Dominicusstr./Hauptstr.,4,DOHA04,387888.39492878,5815953.42821491
101001428,Bildhauerweg,2,BHWG02,397346.73050476,5808774.5572355
101001429,U Kurfürstendamm,6,UKFD03,386670.29755746,5818373.74534388
101001430,Breslauer Platz,2,BRSP01,386961.71187839,5814826.2245532
101001431,Hähnelstr.,2,HAEN01,387305.09209938,5815257.66342645
101001432,Richard-von-Weizsäcker-Platz,5,RVWP03,388482.15580792,5816510.8010471
101001433,U Kleistpark,6,UKT01,388706.74529452,5816910.50416741
101001434,Goebenstr.,5,GOEB01,388739.55441744,5817247.55417517
101001435,U Bülowstr.,2,UBUE01,388806.97804234,5817637.94457756
101001436,U Kurfürstenstr.,4,UKFS04,388863.20154092,5817844.4695114
101001437,Lützowstr./Potsdamer Str.,4,LUPO01,389100.8811013,5818296.21417593
101001438,Potsdamer Brücke,4,POBR03,389212.90620451,5818455.4778698
101001439,Lahnstr./U Neukölln,2,LUNK01,394220.1871062,5814209.04672042
101001440,Lützowstr./Potsdamer Str.,4,LUPO02,389081.42793389,5818282.78925446
101001441,U Kurfürstenstr.,4,UKFS05,388870.04834937,5817904.72696532
101001442,U Bülowstr.,4,UBUE02,388783.17152975,5817611.19938916
101001443,Goebenstr.,4,GOEB02,388729.9115009,5817323.93156222
101001444,U Kleistpark,6,UKT02,388680.0291909,5816888.61035987
101001445,Hähnelstr.,2,HAEN02,387237.93955172,5815201.85368045
101001446,Breslauer Platz,2,BRSP02,386941.71229496,5814826.2069103
101001447,Kaisereiche,3,KAEI04,386703.61787602,5814473.65962474
101001448,Bildhauerweg,2,BHWG01,397291.25821623,5808875.80293474
101001449,Messegelände/ZOB,5,MEZO02,383207.28859371,5818795.00581642
101001450,Brixplatz,2,BRIX02,381686.02639311,5820291.17406461
101001451,Brixplatz,1,BRIX01,381712.05838119,5820212.13168754
101001452,Mittelbuschweg,1,MIBW01,394561.24267473,5814260.74745249
101001453,U Kaiserdamm,1,UKD02,383404.11401925,5819201.34015277
101001454,Mertensstr.,2,MTNS05,378608.62609732,5825381.22540626
101001455,Königin-Elisabeth-S./Spandauer D,1,KESD02,383325.4335748,5820042.99745117
101001456,Friedhöfe Fürstenbrunner Weg,1,FFBW02,383266.9141239,5820735.77051191
101001457,Rohrdammbrücke,1,RODB02,382631.42847449,5821233.94360611
101001458,S Lichterfelde Süd,1,SLIS05,384949.52025495,5808071.47852089
101001459,Quellweg,3,QUWG02,382508.68735544,5822156.32586811
101001460,Berlinickeplatz,2,BERP02,389847.34929763,5814090.80168237
101001461,Zehlendorf Eiche,4,ZEIC03,381726.72222287,5810779.0713553
101001462,Elsterplatz,1,ELST04,383588.06541401,5815787.32621739
101001463,Forckenbeckstr.,2,FCKB01,383866.96161288,5816024.50989459
101001464,Salzbrunner Str.,2,SZBR01,384125.51496038,5816243.48275831
